item,snr_db_global,ncc_global,skill_global,psd_logl2_global,psd_rel_global,robust_snr_db_global,snr_db_Z,snr_db_N,snr_db_E,ncc_Z,ncc_N,ncc_E,skill_Z,skill_N,skill_E,robust_snr_db_Z,robust_snr_db_N,robust_snr_db_E,psd_logl2_Z,psd_logl2_N,psd_logl2_E,psd_rel_Z,psd_rel_N,psd_rel_E
29166,0.21599248411083743,0.323598712682724,0.04851764440536499,20.213897705078125,2306370.25,0.20983282850863236,-1.8683247011966113,1.427619041648087,-1.64352195593329,-0.14052501320838928,0.5299811959266663,-0.2244703620672226,-0.5375614166259766,0.2801564931869507,-0.4599977731704712,0.11286660999907738,1.6355503308223183,0.8727823207338972,23.730342864990234,21.22127342224121,21.218843460083008,11379881.0,2192770.25,6691623.5
32278,-3.354844953736867,-0.38707467913627625,-1.1651325225830078,16.158206939697266,2201154.5,0.3718612478285463,-4.635353066866267,4.958328517495982,-3.7476356250556524,-0.7978476881980896,0.8254600167274475,-0.7854558229446411,-1.907604455947876,0.6807233691215515,-1.3700828552246094,4.501010574608049,7.6979330966266835,7.563055529045263,16.981281280517578,17.840463638305664,20.15130615234375,3595917.5,1164232.375,2444324.75
12269,-0.4602096658564746,0.01826965995132923,-0.11178553104400635,14.421481132507324,890711.75,0.05849516039940718,-3.2721960905333694,2.670044367946906,-0.9693430208984865,-0.15681681036949158,0.7344513535499573,-0.39103323221206665,-1.1243183612823486,0.4592512249946594,-0.25006985664367676,0.16544210141198834,3.9126188423338792,3.1168084272654504,18.792579650878906,15.90164852142334,15.151028633117676,3981410.25,1535305.25,3362979.75
70016,2.6120907214760702,0.6723021268844604,0.4519869089126587,13.872255325317383,1109739.875,2.41651641071752,2.6553831234490923,3.7630252465590015,0.36290110984848123,0.6763321757316589,0.9296125769615173,0.6021566390991211,0.4574226140975952,0.5795663595199585,0.0801650881767273,5.044021731193822,8.944111634898189,3.5966628106954674,13.07707405090332,17.51515769958496,17.583681106567383,951955.6875,2584958.0,3456663.25
17051,6.337937807916518,0.8771682381629944,0.7676160335540771,10.672337532043457,1813661.25,2.73475986966643,5.807300507956206,5.827394628177003,7.554805927333877,0.8631943464279175,0.8608686923980713,0.9080074429512024,0.7374149560928345,0.7386270761489868,0.8244020938873291,10.887498542227389,11.148846091680332,13.563105007586495,10.790509223937988,12.352550506591797,12.494033813476562,1308322.25,5041122.5,2416154.0
59651,7.837835758872307,0.9177279472351074,0.8354808688163757,14.097518920898438,899166.5625,8.01960468742112,4.992033556756817,8.168857757284373,10.48451814877285,0.8265882134437561,0.9306859374046326,0.9571179747581482,0.6831916570663452,0.847554624080658,0.9105566143989563,7.525241515525933,8.73466586814676,12.236992610187457,15.150604248046875,18.083473205566406,16.429847717285156,1540522.625,4493855.5,1397507.25
56074,-4.39981294854244,-0.14576704800128937,-1.7541100978851318,21.220943450927734,4999976.5,0.10069306111006864,-9.379663532921764,-4.91016265154278,-1.3059917304536737,-0.14781537652015686,-0.32863184809684753,0.0034542791545391083,-7.668947219848633,-2.0975351333618164,-0.3508251905441284,0.10586419553837949,1.2488604714118514,0.01033602644355136,23.825532913208008,20.023210525512695,19.93059730529785,9454337.0,3659291.75,3587502.5
37445,3.8321126842594797,0.7748281955718994,0.5862016677856445,11.867096900939941,4760398.5,3.8012997427321213,4.474816438730376,4.698093401307562,3.196874702221037,0.8060618042945862,0.8156445026397705,0.7401111125946045,0.6431231498718262,0.6610070466995239,0.5210253000259399,8.138003547170923,7.778321959431684,6.7450228992363,9.371225357055664,12.581290245056152,12.763005256652832,248834.84375,4713006.5,3445140.0
64262,1.4208294551032932,0.5287819504737854,0.2790302634239197,11.938776016235352,3540172.75,0.22049550427784684,4.6547299790311945,1.3063993935497007,1.3342201843383998,0.8301894068717957,0.5098411440849304,0.514609158039093,0.6576052904129028,0.25978124141693115,0.2645079493522644,7.058357803602506,2.5253110739508493,2.530375869302499,14.496225357055664,11.465340614318848,12.438956260681152,4687793.5,1954064.125,3375347.75
2913,5.781147525015891,0.8580236434936523,0.7358289361000061,15.451227188110352,1349016.875,4.806742168874693,2.794323442063957,8.290899370398165,9.640211878150303,0.7275053858757019,0.9589776992797852,0.9471451640129089,0.474506139755249,0.8517788648605347,0.891362726688385,6.599389129928774,10.949501698048012,9.875169058059035,16.787357330322266,16.954748153686523,19.197803497314453,2393674.75,2012902.75,3790560.75
47329,9.84665946677909,0.9469427466392517,0.8964061141014099,13.450072288513184,12781484.0,-1.3748182559467839,9.384213103472323,9.857729111652034,9.86533122238615,0.9412148594856262,0.9472159147262573,0.9470685720443726,0.8847665190696716,0.896669864654541,0.8968505859375,9.426588630684137,11.347098338005035,11.45497280494798,11.361083984375,15.404792785644531,15.622323989868164,1052965.75,23834748.0,40748060.0
